RGM_GRG_COD;RGM_COD;RGM_LIB;RGM_COM;TOP_CPI;TEC_COL
4;700;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 700;regime special de securite sociale de la s.n.c.f . 700;0;0
4;701;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 701;regime special de securite sociale de la s.n.c.f . 701;0;0
4;702;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 702;regime special de securite sociale de la s.n.c.f . 702;0;0
4;703;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 703;regime special de securite sociale de la s.n.c.f . 703;0;0
4;704;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 704;regime special de securite sociale de la s.n.c.f . 704;0;0
4;705;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 705;regime special de securite sociale de la s.n.c.f . 705;0;0
4;706;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 706;regime special de securite sociale de la s.n.c.f . 706;0;0
4;707;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 707;regime special de securite sociale de la s.n.c.f . 707;0;0
4;708;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 708;regime special de securite sociale de la s.n.c.f . 708;0;0
4;709;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 709;regime special de securite sociale de la s.n.c.f . 709;0;0
4;710;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 710;regime special de securite sociale de la s.n.c.f . 710;0;0
4;711;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 711;regime special de securite sociale de la s.n.c.f . 711;0;0
4;712;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 712;regime special de securite sociale de la s.n.c.f . 712;0;0
4;713;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 713;regime special de securite sociale de la s.n.c.f . 713;0;0
4;714;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 714;regime special de securite sociale de la s.n.c.f . 714;0;0
4;715;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 715;regime special de securite sociale de la s.n.c.f . 715;0;0
4;716;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 716;regime special de securite sociale de la s.n.c.f . 716;0;0
4;717;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 717;regime special de securite sociale de la s.n.c.f . 717;0;0
4;718;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 718;regime special de securite sociale de la s.n.c.f . 718;0;0
4;719;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 719;regime special de securite sociale de la s.n.c.f . 719;0;0
4;720;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 720;regime special de securite sociale de la s.n.c.f . 720;0;0
4;721;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 721;regime special de securite sociale de la s.n.c.f . 721;0;0
4;722;REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 722;regime special de securite sociale de la s.n.c.f . 722;0;0
1;1;SALARIES EXCLUSIVEMENT POUR RISQUE PROFESSIONNEL;Salaries exclusivement pour la totalite du risque professionnel (RG : circulaire O.M. n° 85/75 du 24.09.75) + Rentes survivants CANSSM + PN AT conjoints collaborateurs ENIM;1;0
1;2;RENTIERS TITULAIRES D'UNE RENTE AT-MP GERES PAR UNE SLM;Salaries geres par une SLM pouvant pretendre a l'incapacite permanente au titre du Regime General (entreprise autorisee a gerer partiellement le risque A.T.). .(ex imprimerie nationale,);0;0
1;3;PERSONNES CONDAMNEES A UN TIG;Personne condamnee a un travail d'interet general.;1;0
1;4;DES ETABLISSEMENTS TECHNIQUES;Eleve des etablissements d'enseignement technique publics ou prives.;0;0
1;5;ASSURES VOLONTAIRES INDIVIDUELS POUR RISQUE AT;Assure volontaire pour le risque A.T.;0;0
1;6;ELEVES ENSEIGNEMENT SECONDAIRE OU SPECIAL;Eleve des etablissements d'enseignement secondaire ou specialises, publics ou prives.;0;0
1;7;PUPILLES DE L'EDUCATION SURVEILLEE;Pupille de l'Education surveillee.;1;0
1;8;MEMBRES BENEVOLES DES ORGANISMES SOCIAUX;Membre benevole d'organismes sociaux (art. L. 416-6? et 7?);1;0
1;9;AYANT DROIT RMI POUR RISQUE AT;Ayant droit de l'allocataire du Revenu Minimal d'Insertion, signataire d'un contrat d'insertion (loi n° 88.1088 du 01.12.88).;0;0
1;10;EXPLOITANT AGRICOLES EN ACTIVITE DOM;exploitant agricoles en activite dom;0;0
1;11;EXPLOITANTS AGRICOLES EN ACIVITE RIQUE AT (DOM);exploitant;1;0
1;15;CORPS DE RESERVE SANITAIRE (ATMP EXCLUSIVEMENT);Corps de réserve sanitaire (ATMP exclusivement). Loi n° 2007-294;1;0
1;16;TUTEURS ACCOMPAGNANT UN REPRENEUR D'ENTREPRISE;Régime des tuteurs accompagnant un repreneur d'entreprise;0;0
1;20;EXPLOITANT AGRICOLES RETRAITE DOM;exploitant agricoles retraite dom;0;0
1;30;EXPLOITANT AGRICOLES INVALIDES DOM;exploitant agricoles invalides dom;0;0
1;40;PROTECTION FAMILIALE DES DETENUS EXPLOITANTS AGRICOLES;protection familiale des detenus exploitants agricoles;0;0
1;44;ASSURES VOLONTAIRES BENEVOLES (ART L743-2 DU CODE DE LA SS ARRETE DU 12/01/95);assures volontaires benevoles (art l743-2 du code de la SS arrete du 12/01/95);0;0
1;45;RESIDENT NON COTISANT CSS MAYOTTE;Résident non cotisant CSS Mayotte;0;0
1;46;TRAVAILLEURS NON SALARIES ET PROFESSION LIBERALE CSSM;Travailleurs non salariés et profession libérale CSSM;0;0
1;47;RESIDENT NON COTISANT CSS MAYOTTE AVEC SEJOUR LIMITE;Résident non cotisant CSS Mayotte avec séjour limité;0;0
1;50;RAPATRIES;rapatries;0;0
1;60;RAPATRIES INAPTES;rapatries inaptes;1;0
1;70;ALLOCATAIRES DES TRAVAILLEURS DE L'AMIANTE;Allocataires des travailleurs de l'amiante (decret n°99-247 du 29/03/99 ) PN en Maladie et Maternite;0;0
1;90;"ASSURE EN RECHERCHE D""EMPLOI";"ASSURE EN RECHERCHE D""EMPLOI";0;0
1;91;BENEFICIAIRE PROGRAMME TRACE/BENEFICIAIRES DES CIVIS  (MALADIE MATERNITE);Beneficiaires du programme TRACE Application de la loi d'orientation n?98-657 du 29/07/98 relative a la lutte contre les exclusions;0;0
1;92;VOLONTAIRES CIVILS ET ASSOCIATIFS;volontaires civils beneficiant des PN et des rentes AT;0;0
1;94;DEMANDEURS EMPLOI, ACTIONS ANPE PROGRAMME TRACE/BENEFICIAIRES DES CIVIS EN AT;Demandeur d'emploi participant a des actions dispensees ou prescrites par l'ANPE  et  aux Beneficiaires du programme TRACE/Bénéficiairesdes CIVIS pour le risque AT(PN, PE et Rentes) (regime secondaire des regimes 091 et 101) Art.412-8 11eme du code de la S.S. (loi 91-1 du 03.;1;0
1;95;AIDE MEDICALE GRATUITE 100% ETAT;aide medicale gratuite 100% etat;0;0
1;96;AIDE MEDICALE HOSPITALIERE GRATUITE 100% ETAT;aide medicale hospitaliere gratuite 100% etat;0;0
1;97;ASSURE EN MAINTIEN DE DROIT SUITE FIN DE DROIT D'UN REGIME SEMI-PERMANENT, DROIT AU PN SEUL;Assuré en maintien de droit suite fin de droit d'un régime semi-permanent, droit au PN seul;0;0
1;100;AGENTS NON TITULAIRE DE L'ETAT;salaries du regime general non agricole (y compris les sapeurs pompiers non professionnels non invalides);1;0
1;101;SALARIES DU REGIME GENERAL NON AGRICOLE;Salarie du Regime General non agricole (y compris les sapeurs pompiers non professionnels non invalides);1;0
1;102;SALARIES REGIME GENERAL AT. GERE PAR ENTREPRISE;Salarie du Regime General dont l'incapacite temporaire est geree par l'entreprise (ex. : AIR FRANCE, W.L. etc.).;1;0
1;103;DROITS PERMANENTS DES PERSONNES SEULES. A partir du 01/01/2019 CONJOINT COLLABORATEUR DE TI/PROFESSION LIBERALE;Travailleur independant;1;0
1;104;ACCIDENT DE SERVICE SAPEUR-POMPIER VOLONTAIRE;Salarie gere par une SLM beneficiant de prestations en especes Maladie, Maternite et des prestations en nature et especes en A.T. .(ex imprimerie nationale, ex compagnie des eaux);1;0
1;105;IDEM 005 POUR ASSURES CREATEURS D'ENTREPRISE. A partir du 01/01/2019 TRAVAILLEUR INDEPENDANT-ARTISAN/COMMERCANT;Travailleur independant;1;0
1;106;ASSURE, A D'AUTRE REGIME GENERAL SUITE A DECES, DIVORCE. A partir du 01/01/2019 TRAVAILLEUR INDEPENDANT-PROFESSION LIBERALE;Travailleur independant;1;0
1;107;ASSURE, A D'AUTRE REGIME SUITE A DECES, DIVORCE. A partir du 01/01/2019 CONJOINT COLLABORATEUR DE TI ARTISAN/COMMERCANT;Travailleur independant;1;0
1;108;MILITAIRE D'ACTIVITE;Militaire d'activité;0;0
1;110;PENSIONNE VIEILLESSE (DROITS PROPRES);Beneficiaire d'une pension de Vieillesse non substituee a pension d'Invalidite et non accordee au titre de l'inaptitude.(droits etendus a l'assurance deces pendant les 12 mois du maintien de droits au titre de l'art L 161-8);0;0
1;112;ASSURE, A D'AUTRE REGIME SUITE A DECES, DIVORCE.;Assure, ayant droit d'un assure d'un autre regime suite a deces , divorce ou rupture de vie commune (Loi du 27.1.93) remplace le regime 103 date d'affiliation au 01.02.93 au plus tot';0;0
1;114;RETRAITES BDF;Retraités (Banque de France);0;0
1;115;MAINTIEN DE DROITS AU TITRE DE LA RESERVE MILITAIRE;MAINTIEN DE DROITS AU TITRE DE LA RESERVE MILITAIRE des prestations des Assurances Maladie, Maternite, Invalidite et deces pour l'assure et ses ayants-droit;1;0
1;119;RETRAITES EX RSAM CCIP;RETRAITES EX RSAM CCIP;0;0
1;120;PENSIONNE D'INVALIDITE (DROITS PROPRES);Bénéficiaires d'une pension d'Invalidité ou de veuf/veuve invalide âgé(e) de -55 ans (cette situation entraîne l'exonération du ticket modérateur. à l'exception de la pharmacie 30% (PH4) quand elle n'est pas liées directement au traitement de la maladie exonérante);0;0
1;129;INVALIDES EX RSAM CCIP;INVALIDES EX RSAM CCIP;0;0
1;130;PENSIONNE MILITAIRE D'INVALIDITE (ART. L 115 DU CPMIVG ET ART. L 371-6 ET L 381-20 1ER ALINEA DU CSS);Pensionné militaire d'invalidité (Art L 115 du CPMIVG et Art L 371-6 et L 381-20, 1er alinéa du CSS);0;0
1;140;BENEFICIAIRE D'UNE RENTE DE SURVIVANT;Beneficiaire de rentes de survivants (art. L.255-II du Code de la Securite Sociale).;0;0
1;144;RENTE DE SURVIVANT BDF;Rente de survivant (Banque de France);0;0
1;150;BENEFICIAIRE RENTE AT INCAPACITE SUP. A 66,66 %;Beneficiaire d'une rente A.T. correspondant a une incapacite de travail egale ou superieure a 66,2/3 % (cette situation entraine l'exoneration du ticket moderateur pour tous les beneficiaires).;0;0
1;154;RENTIERS AT-MP> A 66,66% BDF;Rentiers AT-MP> A 66,66% (Banque de France);0;0
1;159;RENTIERS AT MP EX RSAM CCIP;RENTIERS AT MP EX RSAM CCIP;0;0
1;160;AUTEURS AVEC PN-PE DES ASSURANCES MAL., MATER., DECES, INVAL.;Ecrivains pouvant pretendre aux prestations en nature et prestations en especes des assurances Maladie, Maternite, Deces et Invalidite. (carence 3 jours);1;0
1;170;AUTEURS AVEC PN-PE CARENCE 14 J.;Artistes -auteurs pouvant pretendre aux prestations en nature des assurances Maladie, Maternite, aux pensions d'Invalidite et aux capitaux Deces. (carence 14 jours);1;0
1;180;ADULTES HANDICAPES;Adultes handicapes (pouvant pretendre aux prestations en nature pour Maladie, Maternite).;0;0
1;181;ADULTES HANDICAPES + DROITS AT;Adultes handicapes (pouvant pretendre aux prestations en nature pour Maladie, Maternite) + A.T.;1;0
1;188;ADULTE HANDICAPE EX RSAM CCIP;ADULTE HANDICAPE EX RSAM CCIP;0;0
1;189;EX-TITULAIRE ALLOCATION ADULTES HANDICAPES;Ex-titulaires de l'allocation adultes handicapes;0;0
1;191;MINEURS RECONVERTIS 6/1/75 REGIME : VIEIL., INVAL., DECES;Mineur reconverti (decret 06.01.75 et circulaires O.M. n? 85.75 du 24.09.75) relevant du Regime General pour les prestations Vieillesse, Invalidite et A.T.;1;0
1;200;SALARIES : MALADIE, MATERNITE, DECES, INVALIDITE (SOINS UNIQUEMENT);Salarie pouvant pretendre a des prestations en nature Maladie, Maternite, Deces.;1;0
1;201;ASSURES POUR MALADIE, MATERNITE, DECES, AT;Salarie pouvant pretendre a des prestations Maladie, Maternite, Deces, Invalidite et A.T. (soins). Mineurs reconvertis, circulaire (decret du 06.01.75 et O.M. n? 85.75 du 24.09.75), Theatres nationaux, par exemple.;1;0
1;205;EXPLOITANT AGR.- ACTIVITE SALARIEE ACCESSOIRE;Activite salariee accessoire (Exploitants Agricoles, TNS art. 29 loi 94.637 du 27/07/94) Lorsqu'ils exercent une activite salariee, ces beneficiaires peuvent pretendre a des prestations en especes au titre de la Maladie et de la Maternite, et a des prest;1;0
1;209;ACTIFS EX RSAM CCIP;ACTIFS EX RSAM CCIP;0;0
1;210;SALARIES POUVANT PRETENDRE: MAT. INVAL. DECES;Salarie pouvant pretendre a des prestations Maladie, Maternite, Deces, Invalidite (soins et pensions) : personnels de certains organismes internationaux exclus du Regime General pour Vieillesse, A.F., A.T., par exemple;1;0
1;211;MAL. MAT. DECES INV.(SOINS+PENS.) AT : FONCT. DETACH.;Salarie pouvant pretendre a des prestations Maladie, Maternite, Deces, Invalidite (soins et pensions) et A.T. : militaires places en position de non-activite leur permettant d'occuper un emploi salarie tout en cotisant, au regime de leur retraite militai;1;0
1;220;SALARIES ASSURES POUR VIEILLESSE ET INVALIDITE;Salarie pouvant pretendre a des prestations Vieillesse et Invalidite (pensions) du Regime General (agents a l'essai a la S.N.C.F.);0;0
1;224;INVALIDES  GERES PAR UNE SLM;Invalidite geree par une SLM pouvant pretendre uniquement a une pension d'Invalidite. (ex imprimerie nationale, ex compagnie des eaux);0;0
1;230;FONCTIONNAIRES ET OUVRIERS D'ETAT;Fonctionnaire ou Ouvrier de l'etat.;0;0
1;232;REGIME OUVRANT DROIT AUX PN EN AS, MA, PS, PM - CADETS DE LA REPUBLIQUE - OPTION POLICE NATIONALE;Régime ouvrant droit aux PN en AS, MA, PS, PM - Cadets de la République - Option Police Nationale;0;0
1;235;ENSEIGNEMENT DU PRIVE RGM SPE FONCTIONNAIRE;Enseignement du privé régime spécial des fonctionnaire (enseignant et documentaliste;0;0
1;236;ENSEIGNEMENT PRIVE REGIME SPECIAL DES FONCTIONNAIRE (IJ OU INVAL EN COURS;Enseignement privé régime spécial fonctionnaire (IJ ou inval en cours);1;0
1;243;STATUTAIRES IEG ACTIFS;STATUTAIRES IEG ACTIFS;0;0
1;244;ACTIFS BDF;Actifs (Banque de France);0;0
1;245;OD IEG DE DROITS DERIVES (CAMIEG);OD IEG de droit dérivés (CAMIEG);0;0
1;250;ETUDIANTS COTISANTS;Etudiant cotisant et en maintien des droits (art. L.253);0;0
1;260;RETRAITES : ALGER., O-M, FONCTION., OUVR. D'ETAT., ADMI., OFFIC.;Fonctionnaire ou Ouvrier de l'etat en retraite, retraite d'Algerie, d'Outre-mer, des administrations, offices et societe concessionnaires du Maroc et de la Tunisie et leurs veuves, beneficiaires de la garantie de l'etat (decret n? 62.1324 du 07.11.62).;0;0
1;270;STATUTAIRES IEG EN INACTIVITE;STATUTAIRES IEG EN INACTIVITE;0;0
1;280;RETRAITES A D'AUTRES REGIMES SPECIAUX;Retraites d'autres regimes speciaux.;0;0
1;290;AGTS COLL. LOCALES AVEC PN DES ASS. MAL., MATER., INV.;Agent permanent des departements, communes, et de leurs etablissements publics non commerciaux, ni industriels pouvant pretendre a des prestations en nature pour Maladie, Maternite, Invalidite.;0;0
1;291;IDEM 290 MAIS AT-MP AU TITRE DU REGIME 001;Comme 290, mais pouvant pretendre a des prestations A.T. - M.P. au titre du Regime General.;0;0
1;300;IDEM 290 MAIS EN RETRAITE;Comme 290, mais en retraite;0;0
1;310;FONCTIONNAIRE PENSIONNE D'INVALIDITE / PENSIONNE VIEILLESSE EX INVALIDE;Fonctionnaires pensionnés d'Invalidité (cette situation entraîne une exonération du ticket modérateur. à l'exception de la pharmacie 30% (PH4). quand ils ne sont pas liés directement au traitement de la maladie exonérante);0;0
1;311;ENSEIGNEMENT PRIVE REGIME SPECIAL FONCTIONNAIRE INVALIDE (PN);Enseignant privé spécial fonctionnaire invalide ( PN);0;0
1;312;FONCTIONNAIRES STAGIAIRES INVALIDES - 60 ANS;Fonctionnaire stagiaire invalide de moins de 60 ans;0;0
1;320;IDEM 290 MAIS PENSIONNE D'INVALIDITE / PENSIONNE VIEILLESSE EX INVALIDE;Comme 290. mais l'Agent est pensionné d'Invalidité / pensionné vieillesse ex invalide (cette situation entraîne l'exonération du ticket modérateur, à l'exception de la pharmacie 30% (PH4), quand ils ne sont pas liés directement au traitement de la maladie exonérante).;0;0
1;330;PENSIONNES INVALIDITE AUTRE REGIME SPECIAL;Pensionne d'Invalidite d'un autre regime special (le ticket moderateur est pris en charge par le regime versant la pension d'Invalidite).;0;0
1;340;TITULAIRES PI EXERCANT ACTIVITE REFUSANT PV;Ex-pensionne d'invalidite qui se sont opposes a la substitution de leur pension vieillesse a l'age de 60 ans;1;0
1;350;ETUDIANTS EXONERES DE COTISATIONS;Etudiant exonere de cotisations et maintien des droits (art. L.253);0;0
1;360;FONCTIONNAIRES RETRAITES EX-INVALIDES. A partir du 01/01/2019 RETRAITE ARTISAN/COMMERCANT EX-INVALIDE;Travailleur independant;0;0
1;370;STATUTAIRES IEG EN INVALIDES;STATUTAIRES IEG EN INVALIDES;0;0
1;374;INVALIDES BDF;Invalides (Banque de France);0;0
1;389;SUBSISTANT MINIER RETRAITE;subsistant minier retraite;0;0
1;390;SUBSISTANT MINIER INVALIDE, EX-INVALIDE. A partir du 01/01/2019 AFFILIATION TRAVAILLEUR INDEPENDANT POUR LES P.E.;Travailleur independant;1;0
1;391;SUBSISTANT MINIER ACTIF;subsistant minier actif;0;0
1;392;SUBSISTANT MINIER RENTIER AT;subsistant minier rentier at;0;0
1;400;ASSURES VOLONTAIRES TOUS RISQUES (SAUF AT);Assure volontaire tous risques, sauf A.T.;1;0
1;405;ASSURES VOLONTAIRES TOUS RISQUES (AT COMPRIS);Assure volontaire tous risques, + A.T.;1;0
1;410;ASSURES VOLONTAIRES VIEILLESSE;Assure volontaire vieillesse;0;0
1;415;ASSURES VOLONTAIRES VIEILLESSE + AT;Assure volontaire vieillesse + A.T.;0;0
1;420;ASSURES VOLONTAIRES VIEILLESSE + INVALIDE;Assure volontaire vieillesse + invalidite;0;0
1;425;ASSURES VOLONTAIRES VIEILLESSE + AT + INVALIDE;Assure volontaire vieillesse + invalidite + A.T.;0;0
1;430;ASSURES VOLONTAIRES INVALIDE;Assure volontaire invalidite;0;0
1;435;ASSURES VOLONTAIRES INVALIDITE + AT;Assure volontaire invalidite + A.T.;0;0
1;440;ASSURES VOLONTAIRES MALADIE, MATERNITE, DECES;Assure volontaire Maladie, Maternite, Deces;1;0
1;445;ASSURES VOLONTAIRES MALADIE, MATERNITE, DECES + AT;Assure volontaire Maladie, Maternite, Deces + A.T.;1;0
1;480;ASSURES VOLONTAIRES MALADIE, MATERNITE, DECES, INVALIDITE;Assure volontaire Maladie, Maternite, Deces, Invalidite;1;0
1;485;IDEM 480 + AT;Assure volontaire Maladie, Maternite, Deces, Invalidite + A.T.;1;0
1;490;ASSURES VOLONTAIRES MALADIE, MATERNITE, DECES, VIEILLESSE;Assure volontaire Maladie, Maternite, Deces, Vieillesse;1;0
1;495;IDEM 490 + AT;Assure volontaire Maladie, Maternite, Deces, Vieillesse + A.T.;1;0
1;530;BENEFICIAIRES PV SUBST. A PI (EXO. TM);Bénéficiaires d'une pension Vieillesse substituée à une pension d'Invalidité ou de veuf/ veuve invalide du Régime Général (cette situation entraîne l'exonération du ticket modérateur. à l'exception de la pharmacie 30% (PH4) quand ils ne sont pas liés directement au traitement de la maladie exonérante);0;0
1;534;PENSIONNES VIEILLESSE SUBSTITUES A INVALIDITE BDF;Pensionnés vieillesse substitués à invalidité (Banque de France);0;0
1;539;PENSIONNES VIEILLESSE SUBSTITUES A INVALIDITE EX RSAM CCIP;PENSIONNES VIEILLESSE SUBSTITUES A INVALIDITE EX RSAM CCIP;0;0
1;540;PENSIONNE MILITAIRE (VEUVES NON REMARIEES, ORPHELINS DE GUERRE - MINEURS OU MAJEURS - AVEUGLES DE LA RESISTANCE ET AUX ASCENDANTS);Pensionné militaire (veuves non remariées, orphelins de guerre - mineurs ou majeurs - aveugles de la résistance et aux ascendants);0;0
1;550;BENEFICIAIRES PENS. REV. AVEC INV. ENTRE 55 ET 60 ANS ->EX. TM;Bénéficiaires d'une pension de reversion atteints d'une invalidité (cette situation entraîne l'exonération du ticket modérateur. à l'exception de la pharmacie 30% (PH4)quand ils ne sont pas liés directement au traitement de la maladie exonérante);0;0
1;560;IDEM 110 POUR INAPTITUDE;Beneficiaire d'une pension Vieillesse accordee au titre de l'inaptitude (non substituee a une pension d'Invalidite Regime General). Ne concerne pas les pensions accordees a plein taux avant 65 ans aux anciens deportes, combattants, prisonniers de guerre,;0;0
1;600;AUTEURS TITULAIRES D'UNE PENSION D'INVALIDITE;Auteurs titulaires d'une pension d'invalidite;0;0
1;610;AUTEURS TITULAIRES D'UNE PENSION VIEILLESSE;Auteurs titulaires d'une pension vieillesse;0;0
1;620;ARTISTES AUTEURS BENEFICIAIRES D'UNE PENSION D'INVALIDITE;Artistes -auteurs titulaires d'une pension d'Invalidite (cette situation entraine l'exoneration du ticket moderateur, a l'exception de la pharmacie 30% (PH4) quand ils ne sont pas lies directement du traitement de la maladie exo;0;0
1;630;ARTISTES AUTEURS TITULAIRES D'UNE PENSION VIEILLESSE;Artistes -auteurs titulaires d'une pension vieillesse;0;0
1;640;REPRESENTANTS. ASSEMBLEE DES COMMUNAUTES EUROPEEN;Representants. assemble des communautes europeen;0;0
1;650;BENEFICIAIRES DE LA PROTECTION SOCIALE MALADIE, MATERNITE RESERVEE AUX SEULS AYANTS DROIT DE L'ASSURE DETENU (POUR HISTORIQUE, FIN: 1997)';Beneficiaires de la protection sociale maladie, maternite reserve aux seuls ayants droit de l'assure detenu (pour historique,  fin : 1997)';0;0
1;652;DETENU ETRANGER EN SITUATION IRREGULIERE;Detenu en situation irreguliere;1;0
1;655;EX-DETENU SAUF INVALIDE ET RENTIER AT - SITUATION PROVISOIRE;EX-DETENU SAUF INVALIDE ET RENTIER AT - SITUATION PROVISOIRE;0;0
1;656;DETENUS EN SITUATION REGULIERE  SAUF INVALIDES ET RENTIER AT;DETENUS EN SITUATION REGULIERE  SAUF INVALIDES ET RENTIER AT;1;0
1;657;DETENU INVALIDE;Detenu invalide;1;0
1;658;DETENU RENTIER AT;Detenu AT;1;0
1;660;TITULAIRES DE L'ALLOCATION DE PARENTS ISOLES. A partir du 01/01/2019 RETRAITE ARTISAN/COMMERCANT;Travailleur independant;0;0
1;669;EX-TITULAIRES DE L'API;Ex-titulaire de l'allocation de parents isoles, en maintien du droit prestations Maladie, Maternite (prestations en nature).;0;0
1;670;ELUS LOCAUX CESSANT LEUR ACTIVITE SALARIEE;Elu local cessant son activite salarie pour l'exercice de leur mandat (art. l.121-45 code des communes);1;0
1;701;SALARIES CEE;Salaries C.E.E.;0;0
1;710;PENSIONNES CEE;Pensionnes C.E.E.;0;0
1;720;SALARIES CONVENTIONS BILATERALES AT EXCLUS;Salaries conventions bilaterales sans droit A.T.;0;0
1;721;SALARIES CONVENTIONS BILATERALES AT COMPRIS;Salaries conventions bilaterales avec droit A.T.;0;0
1;730;PENSIONNE CONVENTIONS BILATERALES;Pensionnes conventions bilaterales;0;0
1;740;CEE AVEC EXO AU TITRE D'UNE PENSION;Titulaires d'une pension d'invalidite C.E.E.;0;0
1;741;SALARIES CEE EXO PENSION INVALIDITE;Salaries C.E.E. avec exoneration au titre d'une pension Invalidite francaise.;0;0
1;742;PENSIONNE CEE EXO RENTE AT;Pensionnes C.E.E. avec exoneration au titre d'une rente A.T.;0;0
1;750;BILATERALE AVEC EXO AU TITRE D'UNE PENSION;Titulaires d'une pension d'Invalidite conventions bilaterales;0;0
1;800;ASSURES PERSONNELS (DECRET N? 80.548 DU 11.07.80);Assures personnels (decret n? 80.548 du 11.07.80);0;0
1;801;Régime de Résicence - SANS DROIT C2S ACS OU RSA SOCLE (NE PLUS CREER APRES 01/01/2016);Régime de Résicence - SANS DROIT C2S ACS OU RSA SOCLE (NE PLUS CREER APRES 01/01/2016);0;0
1;802;Assuré géré sous le critère de résidence;Assuré géré sous le critère de résidence;0;0
1;803;Régime de résidence - AFFILIATION PROVISOIRE 3 MOIS (NE PLUS CREER APRES 01/01/2016);Régime de résidence - AFFILIATION PROVISOIRE 3 MOIS (NE PLUS CREER APRES 01/01/2016);0;0
1;804;REGIME DE RESIDENCE AVEC RISQUE AT RESIDUEL;REGIME DE RESIDENCE AVEC RISQUE AT RESIDUEL;1;0
1;805;ASSURES PERSONNELS A TITRE PROVISOIRES;Assures personnels a titre provisoires;0;0
1;806;REGIME DE RESIDENCE - RSA SOCLE;REGIME DE RESIDENCE - RSA SOCLE;0;0
1;808;Conjoint communautaire inactif;Conjoint communautaire inactif;0;0
1;809;REGIME DE RESIDENCE - COMMUNAUTAIRE INACTIF;REGIME DE RESIDENCE - COMMUNAUTAIRE INACTIF;0;0
1;810;ASSURES PERSONNELS (DECRET N? 80.548 DU 11.07.80) ETANT EGALEMENT ASSURES OBLIGATOIRES,;Assures personnels (decret n? 80.548 du 11.07.80) etant egalement assures obligatoires, mais ne remplissant pas les conditions d'ouverture des droits en assurance obligatoire;0;0
1;811;ASSURE VOLONTAIRE INVALIDITE PARENTALE;assures volontaires invalidite parentale - prestations en nature en maladie - maternite;0;0
1;815;INVALIDE AVIP;Assures volontaires invalidite parentale - prestations en nature en Maladie, Maternite (AVIP);0;0
1;816;FRONTALIERS SUISSES;Frontaliers Suisses;0;0
1;817;FRONTALIERS SUISSES EXONERES;Frontaliers Suisses exonérés;0;0
1;818;Régime de Résidence - CHAUFFEUR ROUTIER CONGE DE FIN DACTIVITE (NE PLUS CREER APRES 01/01/2016);Régime de Résidence - CHAUFFEUR ROUTIER CONGE DE FIN DACTIVITE (NE PLUS CREER APRES 01/01/2016);0;0
1;820;ASSURES PERSONNELS (DECRET N? 80.548 DU 11.07.80) DONT LES COTISATIONS SONT PRISES EN CHARGE PARTIELLEMENT PAR L'AIDE SOCIALE;Assures personnels (decret n? 80.548 du 11.07.80) dont les cotisations sont prises en charge partiellement par l'Aide Sociale;0;0
1;825;ASSURES BENEFICIAIRES DU R.M.I. - PRESTATIONS EN NATURE MALADIE, MATERNITE, AT;Assures beneficiaires du R.M.I. - prestations en nature Maladie, Maternite, AT;0;0
1;826;ASSURES BENEFICIAIRES DU RMI - COTISATIONS PRISES EN CHARGE TOTALEMENT  PAR LA CAF;Assures beneficiaires du RMI - Cotisations prises en charge totalement  par la CAF;0;0
1;827;ASSURES BENEFICIAIRES DU RMI - COTISATIONS PRISES EN CHARGE TOTALEMENT PAR L'ETAT;Assures beneficiaires du RMI - Cotisations prises en charge totalement par l'Etat;0;0
1;830;ASSURES PERSONNELS  DONT LES COTISATIONS SONT PRISES EN CHARGE TOTALEMENT PAR L'AIDE MEDICALE DEPARTEMENT;Assures personnels  dont les cotisations sont prises en charge totalement par l'Aide Medicale Departement;0;0
