CAI_IDE;GRG_COD;CAI_COD;CEN_COD;CAI_LIB;CAI_TYP;TEC_COL
1212;93;789;191;MGP TULLE;GESTIONNAIRE;0
1213;93;789;201;MGP AJACCIO;GESTIONNAIRE;0
1214;93;789;202;MGP BASTIA;GESTIONNAIRE;0
1215;93;789;221;MGP ST BRIEUC;GESTIONNAIRE;0
1216;93;789;231;MGP GUERET;GESTIONNAIRE;0
1217;93;789;251;MGP BESANCON;GESTIONNAIRE;0
1218;93;789;252;MGP MONTBELIARD;GESTIONNAIRE;0
1219;93;789;261;MGP VALENCE;GESTIONNAIRE;0
1220;93;789;271;MGP EVREUX;GESTIONNAIRE;0
1221;93;789;281;MGP CHARTRES;GESTIONNAIRE;0
1222;93;789;321;MGP AUCH;GESTIONNAIRE;0
1223;93;789;351;MGP RENNES;GESTIONNAIRE;0
1224;93;789;361;MGP CHATEAUROUX;GESTIONNAIRE;0
1225;93;789;381;MGP GRENOBLE;GESTIONNAIRE;0
1226;93;789;382;MGP VIENNE;GESTIONNAIRE;0
1227;93;789;391;MGP LONS LE SAUNIER;GESTIONNAIRE;0
1228;93;789;401;MGP MONT DE MARSAN;GESTIONNAIRE;0
1229;93;789;411;MGP BLOIS;GESTIONNAIRE;0
1230;93;789;431;MGP LE PUY;GESTIONNAIRE;0
1231;93;789;461;MGP CAHORS;GESTIONNAIRE;0
1232;93;789;481;MGP MENDE;GESTIONNAIRE;0
1233;93;789;491;MGP ANGERS;GESTIONNAIRE;0
1234;93;789;492;MGP CHOLET;GESTIONNAIRE;0
1235;93;789;501;MGP ST LO;GESTIONNAIRE;0
1236;93;789;521;MGP CHAUMONT;GESTIONNAIRE;0
1237;93;789;531;MGP LAVAL;GESTIONNAIRE;0
1238;93;789;541;MGP LONGWY;GESTIONNAIRE;0
1239;93;789;542;MGP NANCY;GESTIONNAIRE;0
1240;93;789;551;MGP BAR LE DUC;GESTIONNAIRE;0
1241;93;789;581;MGP NEVERS;GESTIONNAIRE;0
1242;93;789;591;MGP ARMENTIERES;GESTIONNAIRE;0
1243;93;789;592;MGP CAMBRAI;GESTIONNAIRE;0
1244;93;789;593;MGP DOUAI;GESTIONNAIRE;0
1245;93;789;594;MGP DUNKERQUE;GESTIONNAIRE;0
1246;93;789;595;MGP LILLE;GESTIONNAIRE;0
1247;93;789;596;MGP MAUBEUGE;GESTIONNAIRE;0
1248;93;789;597;MGP ROUBAIX;GESTIONNAIRE;0
1249;93;789;598;MGP TOURCOING;GESTIONNAIRE;0
1250;93;789;599;MGP VALENCIENNES;GESTIONNAIRE;0
1251;93;789;601;MGP BEAUVAIS;GESTIONNAIRE;0
1252;93;789;602;MGP CREIL;GESTIONNAIRE;0
1253;93;789;611;MGP ALENCON;GESTIONNAIRE;0
1254;93;789;621;MGP ARRAS;GESTIONNAIRE;0
1255;93;789;622;MGP BOULOGNE SUR MER;GESTIONNAIRE;0
1256;93;789;623;MGP CALAIS;GESTIONNAIRE;0
1257;93;789;624;MGP LENS;GESTIONNAIRE;0
1258;93;789;651;MGP TARBES;GESTIONNAIRE;0
1259;93;789;671;MGP HAGUENAU;GESTIONNAIRE;0
1260;93;789;672;MGP SELESTAT;GESTIONNAIRE;0
1261;93;789;673;MGP STRASBOURG;GESTIONNAIRE;0
1262;93;789;681;MGP COLMAR;GESTIONNAIRE;0
1263;93;789;682;MGP MULHOUSE;GESTIONNAIRE;0
1264;93;789;691;MGP LYON;GESTIONNAIRE;0
1265;93;789;692;MGP VILLEFRANCHE SUR SAONE;GESTIONNAIRE;0
1266;93;789;701;MGP VESOUL;GESTIONNAIRE;0
1267;93;789;711;MGP MACON;GESTIONNAIRE;0
1268;93;789;721;MGP LE MANS;GESTIONNAIRE;0
1269;93;789;731;MGP CHAMBERY;GESTIONNAIRE;0
1270;93;789;741;MGP ANNECY;GESTIONNAIRE;0
1271;93;789;761;MGP DIEPPE;GESTIONNAIRE;0
1272;93;789;762;MGP ELBEUF;GESTIONNAIRE;0
1273;93;789;763;MGP LE HAVRE;GESTIONNAIRE;0
1274;93;789;764;MGP ROUEN;GESTIONNAIRE;0
1275;93;789;791;MGP NIORT;GESTIONNAIRE;0
1276;93;789;801;MGP AMIENS;GESTIONNAIRE;0
1277;93;789;811;MGP ALBI;GESTIONNAIRE;0
1278;93;789;821;MGP MONTAUBAN;GESTIONNAIRE;0
1279;93;789;841;MGP AVIGNON;GESTIONNAIRE;0
1280;93;789;851;MGP LA ROCHE SUR YON;GESTIONNAIRE;0
1281;93;789;861;MGP POITIERS;GESTIONNAIRE;0
1282;93;789;881;MGP EPINAL;GESTIONNAIRE;0
1283;93;789;901;MGP BELFORT;GESTIONNAIRE;0
1284;93;789;971;MGP POINTE A PITRE;GESTIONNAIRE;0
1285;93;789;972;MGP FORT DE FRANCE;GESTIONNAIRE;0
1286;93;789;973;MGP CAYENNE;GESTIONNAIRE;0
1287;93;789;974;MGP ST DENIS;GESTIONNAIRE;0
1288;3;7;2700;HARMONIE MUTUALITE;GESTIONNAIRE;0
1289;3;11;3100;PREVADIES;GESTIONNAIRE;0
1290;1;976;0;MAYOTTE;GESTIONNAIRE;0
1291;3;15;3500;PREVADIES;GESTIONNAIRE;0
1292;3;25;3500;PREVADIES;GESTIONNAIRE;0
1293;3;29;3500;PREVADIES;GESTIONNAIRE;0
1294;3;30;0;VERSION DE LA TABLE;GESTIONNAIRE;0
1295;91;111;506;MGEN AUDE;GESTIONNAIRE;0
1296;91;121;506;MGEN AVEYRON;GESTIONNAIRE;0
1297;91;131;506;MGEN BOUCHES DU RHONE;GESTIONNAIRE;0
1298;91;141;506;MGEN CALVADOS;GESTIONNAIRE;0
1299;91;151;506;MGEN CANTAL;GESTIONNAIRE;0
1300;91;161;506;MGEN CHARENTE;GESTIONNAIRE;0
1301;91;171;506;MGEN CHARENTE MARITIME;GESTIONNAIRE;0
1302;91;181;506;MGEN CHER;GESTIONNAIRE;0
1303;91;191;506;MGEN CORREZE;GESTIONNAIRE;0
1304;91;201;506;MGEN CORSE DU SUD;GESTIONNAIRE;0
1305;91;202;506;MGEN HAUTE CORSE;GESTIONNAIRE;0
1306;91;211;506;MGEN COTE D OR;GESTIONNAIRE;0
1307;91;221;506;MGEN COTES D ARMOR;GESTIONNAIRE;0
1308;91;231;506;MGEN CREUSE;GESTIONNAIRE;0
1309;91;241;506;MGEN DORDOGNE;GESTIONNAIRE;0
1310;91;251;506;MGEN DOUBS;GESTIONNAIRE;0
1311;99;22;601;LMDE ST QUENTIN;GESTIONNAIRE;0
1312;99;271;601;LMDE EVREUX;GESTIONNAIRE;0
1313;99;281;601;LMDE CHARTRES;GESTIONNAIRE;0
1314;99;401;601;LMDE MONT DE MARSAN;GESTIONNAIRE;0
1315;99;601;601;LMDE BEAUVAIS;GESTIONNAIRE;0
1316;99;602;601;LMDE CREIL;GESTIONNAIRE;0
1317;99;651;601;LMDE TARBES;GESTIONNAIRE;0
1318;99;974;617;VITTAVI-SMERE SAINTE CLOTILDE;GESTIONNAIRE;0
1319;94;611;599;MFP  ALENCON;GESTIONNAIRE;0
1320;94;621;599;MFP  ARRAS;GESTIONNAIRE;0
1321;94;622;599;MFP  BOULOGNE/MER;GESTIONNAIRE;0
1322;94;623;599;MFP  CALAIS;GESTIONNAIRE;0
1323;94;624;599;MFP  LENS;GESTIONNAIRE;0
1324;94;631;599;MFP  CLERMONT FERRAND;GESTIONNAIRE;0
1325;94;641;599;MFP  BAYONNE;GESTIONNAIRE;0
1326;94;642;599;MFP  PAU;GESTIONNAIRE;0
1327;94;651;599;MFP  TARBES;GESTIONNAIRE;0
1328;94;661;599;MFP  PERPIGNAN;GESTIONNAIRE;0
1329;94;671;599;MFP  HAGUENAU;GESTIONNAIRE;0
1330;94;672;599;MFP  SELESTAT;GESTIONNAIRE;0
1331;94;673;599;MFP  STRASBOURG;GESTIONNAIRE;0
1332;94;681;599;MFP  COLMAR;GESTIONNAIRE;0
1333;94;682;599;MFP  MULHOUSE;GESTIONNAIRE;0
1334;94;691;599;MFP  LYON;GESTIONNAIRE;0
1335;94;692;599;MFP  VILLEFRANCHE / SAONE;GESTIONNAIRE;0
1336;94;701;599;MFP  VESOUL;GESTIONNAIRE;0
1337;94;711;599;MFP  MACON;GESTIONNAIRE;0
1338;94;721;599;MFP  LE MANS;GESTIONNAIRE;0
1339;94;731;599;MFP  CHAMBERY;GESTIONNAIRE;0
1340;94;741;599;MFP  ANNECY;GESTIONNAIRE;0
1341;94;751;500;MFP  M.G.A.S. PARIS;GESTIONNAIRE;0
1342;94;751;504;MFP  M.A.I. PARIS;GESTIONNAIRE;0
1343;94;751;507;MFP  S.M.A.R. PARIS;GESTIONNAIRE;0
1344;94;751;509;MFP  M.P.I.R. PARIS;GESTIONNAIRE;0
1345;94;751;511;MFP  MUTUELLE DU TRESOR PARIS;GESTIONNAIRE;0
1346;94;751;513;MFP  MUTUELLE DES DOUANES PARIS;GESTIONNAIRE;0
1347;94;751;518;MFP  MUT DES CAISSES DE D'&'C PARIS;GESTIONNAIRE;0
1348;94;751;520;MFP  M.G.P.A.T. PARIS;GESTIONNAIRE;0
1349;94;751;523;MFP  M.C.F. PARIS;GESTIONNAIRE;0
1350;94;751;524;MFP  M.G.P.A. PARIS;GESTIONNAIRE;0
1351;94;751;526;MFP  M.P.A.A.C PARIS;GESTIONNAIRE;0
1352;94;751;527;MFP  M.M.J. PARIS;GESTIONNAIRE;0
1353;94;751;532;MFP  M.C.D.E.F. PARIS;GESTIONNAIRE;0
1354;94;751;533;MFP  MUT DES AFF. ETRANGERES PARIS;GESTIONNAIRE;0
1355;94;751;634;MFP  M.G.P.A.T. PARIS;GESTIONNAIRE;0
1356;94;761;599;MFP  DIEPPE;GESTIONNAIRE;0
1357;94;762;599;MFP  ELBEUF;GESTIONNAIRE;0
1358;94;763;599;MFP  LE HAVRE;GESTIONNAIRE;0
1359;94;764;599;MFP  ROUEN;GESTIONNAIRE;0
1360;94;771;599;MFP  MELUN RUBELLES;GESTIONNAIRE;0
1361;94;781;500;MFP  M.G.A.S. VERSAILLES;GESTIONNAIRE;0
1362;94;781;504;MFP  M.A.I. VERSAILLES;GESTIONNAIRE;0
1363;94;781;507;MFP  S.M.A.R. VERSAILLES;GESTIONNAIRE;0
1364;94;781;509;MFP  M.P.I.R. VERSAILLES;GESTIONNAIRE;0
1365;94;781;511;MFP  MUTUELLE DU TRESOR VERSAILLES;GESTIONNAIRE;0
1366;94;781;513;MFP  MUTUELLE DES DOUANES VERSAILLES;GESTIONNAIRE;0
1367;94;781;518;MFP  MUT DES CAISSES DE D'&'C VERSAILLES;GESTIONNAIRE;0
1368;94;781;520;MFP  M.G.P.A.T. VERSAILLES;GESTIONNAIRE;0
1369;94;781;523;MFP  M.C.F. VERSAILLES;GESTIONNAIRE;0
1370;94;781;524;MFP  M.G.P.A. VERSAILLES;GESTIONNAIRE;0
1371;94;781;526;MFP  M.P.A.A.C VERSAILLES;GESTIONNAIRE;0
1372;94;781;527;MFP  M.M.J. VERSAILLES;GESTIONNAIRE;0
1373;94;781;532;MFP  M.C.D.E.F. VERSAILLES;GESTIONNAIRE;0
1374;94;781;533;MFP  MUT DES AFF. ETRANGERES VERSAILLES;GESTIONNAIRE;0
1375;94;781;634;MFP  M.G.P.A.T. VERSAILLES;GESTIONNAIRE;0
1376;94;791;599;MFP  NIORT;GESTIONNAIRE;0
1377;94;801;599;MFP  AMIENS;GESTIONNAIRE;0
1378;94;811;599;MFP  ALBI;GESTIONNAIRE;0
1379;94;821;599;MFP  MONTAUBAN;GESTIONNAIRE;0
1380;94;831;599;MFP  TOULON;GESTIONNAIRE;0
1381;94;841;599;MFP  AVIGNON;GESTIONNAIRE;0
1382;94;851;599;MFP  LA ROCHE / YON;GESTIONNAIRE;0
1383;94;861;599;MFP  POITIERS;GESTIONNAIRE;0
1384;94;871;599;MFP  LIMOGES;GESTIONNAIRE;0
1385;94;881;599;MFP  EPINAL;GESTIONNAIRE;0
1386;94;891;599;MFP  AUXERRE;GESTIONNAIRE;0
1387;94;901;599;MFP  BELFORT;GESTIONNAIRE;0
1388;94;911;500;MFP  M.G.A.S. EVRY;GESTIONNAIRE;0
1389;94;911;504;MFP  M.A.I. EVRY;GESTIONNAIRE;0
1390;94;911;507;MFP  S.M.A.R. EVRY;GESTIONNAIRE;0
1391;94;911;509;MFP  M.P.I.R. EVRY;GESTIONNAIRE;0
1392;94;911;511;MFP  MUTUELLE DU TRESOR EVRY;GESTIONNAIRE;0
1393;94;911;513;MFP  MUTUELLE DES DOUANES EVRY;GESTIONNAIRE;0
1394;94;911;518;MFP  MUT DES CAISSES DE D'&'C EVRY;GESTIONNAIRE;0
1395;94;911;520;MFP  M.G.P.A.T. EVRY;GESTIONNAIRE;0
1396;94;911;523;MFP  M.C.F. EVRY;GESTIONNAIRE;0
1397;94;911;524;MFP  M.G.P.A. EVRY;GESTIONNAIRE;0
1398;94;911;526;MFP  M.P.A.A.C EVRY;GESTIONNAIRE;0
1399;94;911;527;MFP  M.M.J. EVRY;GESTIONNAIRE;0
1400;94;911;532;MFP  M.C.D.E.F. EVRY;GESTIONNAIRE;0
1401;94;911;533;MFP  MUT DES AFF. ETRANGERES EVRY;GESTIONNAIRE;0
1402;94;911;634;MFP  M.G.P.A.T. EVRY;GESTIONNAIRE;0
1403;94;921;500;MFP  M.G.A.S. NANTERRE;GESTIONNAIRE;0
1404;94;921;504;MFP  M.A.I. NANTERRE;GESTIONNAIRE;0
1405;94;921;507;MFP  S.M.A.R. NANTERRE;GESTIONNAIRE;0
1406;94;921;509;MFP  M.P.I.R. NANTERRE;GESTIONNAIRE;0
1407;94;921;511;MFP  MUTUELLE DU TRESOR NANTERRE;GESTIONNAIRE;0
1408;94;921;513;MFP  MUTUELLE DES DOUANES NANTERRE;GESTIONNAIRE;0
1409;94;921;518;MFP  MUT DES CAISSES DE D'&'C NANTERRE;GESTIONNAIRE;0
1410;94;921;520;MFP  M.G.P.A.T. NANTERRE;GESTIONNAIRE;0
1411;94;921;523;MFP  M.C.F. NANTERRE;GESTIONNAIRE;0
1412;94;921;524;MFP  M.G.P.A. NANTERRE;GESTIONNAIRE;0
1413;94;921;526;MFP  M.P.A.A.C NANTERRE;GESTIONNAIRE;0
1414;94;921;527;MFP  M.M.J. NANTERRE;GESTIONNAIRE;0
1415;94;921;532;MFP  M.C.D.E.F. NANTERRE;GESTIONNAIRE;0
1416;94;921;533;MFP  MUT DES AFF. ETRANGERES NANTERRE;GESTIONNAIRE;0
1417;94;921;634;MFP  M.G.P.A.T. NANTERRE;GESTIONNAIRE;0
1418;94;931;500;MFP  M.G.A.S. BOBIGNY;GESTIONNAIRE;0
1419;94;931;504;MFP  M.A.I. BOBIGNY;GESTIONNAIRE;0
1420;94;931;507;MFP  S.M.A.R. BOBIGNY;GESTIONNAIRE;0
1421;94;931;509;MFP  M.P.I.R. BOBIGNY;GESTIONNAIRE;0
1422;94;931;511;MFP  MUTUELLE DU TRESOR BOBIGNY;GESTIONNAIRE;0
1423;94;931;513;MFP  MUTUELLE DES DOUANES BOBIGNY;GESTIONNAIRE;0
1424;94;931;518;MFP  MUT DES CAISSES DE D'&'C BOBIGNY;GESTIONNAIRE;0
1425;94;931;520;MFP  M.G.P.A.T. BOBIGNY;GESTIONNAIRE;0
1426;94;931;523;MFP  M.C.F. BOBIGNY;GESTIONNAIRE;0
1427;94;931;524;MFP  M.G.P.A. BOBIGNY;GESTIONNAIRE;0
1428;94;931;526;MFP  M.P.A.A.C BOBIGNY;GESTIONNAIRE;0
1429;94;931;527;MFP  M.M.J. BOBIGNY;GESTIONNAIRE;0
1430;94;931;532;MFP  M.C.D.E.F. BOBIGNY;GESTIONNAIRE;0
1431;94;931;533;MFP  MUT DES AFF. ETRANGERES BOBIGNY;GESTIONNAIRE;0
1432;94;931;634;MFP  M.G.P.A.T. BOBIGNY;GESTIONNAIRE;0
1433;94;941;500;MFP  M.G.A.S. CRETEIL;GESTIONNAIRE;0
1434;94;941;504;MFP  M.A.I. CRETEIL;GESTIONNAIRE;0
1435;94;941;507;MFP  S.M.A.R. CRETEIL;GESTIONNAIRE;0
1436;94;941;509;MFP  M.P.I.R. CRETEIL;GESTIONNAIRE;0
1437;94;941;511;MFP  MUTUELLE DU TRESOR CRETEIL;GESTIONNAIRE;0
1438;94;941;513;MFP  MUTUELLE DES DOUANES CRETEIL;GESTIONNAIRE;0
1439;94;941;518;MFP  MUT DES CAISSES DE D'&'C CRETEIL;GESTIONNAIRE;0
1440;94;941;520;MFP  M.G.P.A.T. CRETEIL;GESTIONNAIRE;0
1441;94;941;523;MFP  M.C.F. CRETEIL;GESTIONNAIRE;0
1442;94;941;524;MFP  M.G.P.A. CRETEIL;GESTIONNAIRE;0
1443;94;941;526;MFP  M.P.A.A.C CRETEIL;GESTIONNAIRE;0
1444;94;941;527;MFP  M.M.J. CRETEIL;GESTIONNAIRE;0
1445;94;941;532;MFP  M.C.D.E.F. CRETEIL;GESTIONNAIRE;0
1446;94;941;533;MFP  MUT DES AFF. ETRANGERES CRETEIL;GESTIONNAIRE;0
1447;94;941;634;MFP  M.G.P.A.T. CRETEIL;GESTIONNAIRE;0
1448;94;951;500;MFP  M.G.A.S. CERGY-PONTOISE;GESTIONNAIRE;0
1449;94;951;504;MFP  M.A.I. CERGY-PONTOISE;GESTIONNAIRE;0
1450;94;951;507;MFP  S.M.A.R. CERGY-PONTOISE;GESTIONNAIRE;0
1451;94;951;509;MFP  M.P.I.R. CERGY-PONTOISE;GESTIONNAIRE;0
1452;94;951;511;MFP  MUTUELLE DU TRESOR CERGY-PONTOISE;GESTIONNAIRE;0
1453;94;951;513;MFP  MUTUELLE DES DOUANES CERGY-PONTOISE;GESTIONNAIRE;0
1454;94;951;518;MFP  MUT DES CAISSES DE D'&'C CERGY-PONTOISE;GESTIONNAIRE;0
1455;94;951;520;MFP  M.G.P.A.T. CERGY-PONTOISE;GESTIONNAIRE;0
1456;94;951;523;MFP  M.C.F. CERGY-PONTOISE;GESTIONNAIRE;0
1457;94;951;524;MFP  M.G.P.A. CERGY-PONTOISE;GESTIONNAIRE;0
1458;94;951;526;MFP  M.P.A.A.C CERGY-PONTOISE;GESTIONNAIRE;0
1459;94;951;527;MFP  M.M.J. CERGY-PONTOISE;GESTIONNAIRE;0
1460;94;951;532;MFP  M.C.D.E.F. CERGY-PONTOISE;GESTIONNAIRE;0
1461;94;951;533;MFP  MUT DES AFF. ETRANGERES CERGY-PONTOISE;GESTIONNAIRE;0
1462;94;951;634;MFP  M.G.P.A.T. CERGY-PONTOISE;GESTIONNAIRE;0
1463;94;971;599;MFP  POINTE A PITRE;GESTIONNAIRE;0
1464;94;972;599;MFP  FORT DE FRANCE;GESTIONNAIRE;0
1465;94;973;599;MFP  CAYENNE;GESTIONNAIRE;0
1466;94;974;599;MFP  SAINT DENIS;GESTIONNAIRE;0
1467;95;11;619;MNH  BOURG EN BRESSE;GESTIONNAIRE;0
1468;95;251;619;MNH  BESANCON;GESTIONNAIRE;0
1469;95;281;619;MNH  CHARTRES;GESTIONNAIRE;0
1470;95;291;619;MNH  BREST;GESTIONNAIRE;0
1471;95;292;619;MNH  QUIMPER;GESTIONNAIRE;0
1472;95;301;619;MNH  NIMES;GESTIONNAIRE;0
1473;95;331;619;MNH  BORDEAUX;GESTIONNAIRE;0
1474;95;371;619;MNH  TOURS;GESTIONNAIRE;0
1475;95;381;619;MNH  GRENOBLE;GESTIONNAIRE;0
1476;95;451;619;MNH  ORLEANS;GESTIONNAIRE;0
1477;95;471;619;MNH  AGEN;GESTIONNAIRE;0
1478;95;541;619;MNH  LONGWY;GESTIONNAIRE;0
1479;95;542;619;MNH  NANCY;GESTIONNAIRE;0
1480;95;711;619;MNH  MACON;GESTIONNAIRE;0
1481;95;731;619;MNH  CHAMBERY;GESTIONNAIRE;0
1482;95;751;619;MNH  PARIS;GESTIONNAIRE;0
1483;95;781;619;MNH  VERSAILLES;GESTIONNAIRE;0
1484;95;841;619;MNH  AVIGNON;GESTIONNAIRE;0
1485;95;851;619;MNH  LA ROCHE SUR YON;GESTIONNAIRE;0
1486;95;871;619;MNH  LIMOGES;GESTIONNAIRE;0
1487;95;881;619;MNH  EPINAL;GESTIONNAIRE;0
1488;95;911;619;MNH  EVRY;GESTIONNAIRE;0
1489;95;921;619;MNH  NANTERRE;GESTIONNAIRE;0
1490;95;931;619;MNH  BOBIGNY;GESTIONNAIRE;0
1491;95;941;619;MNH  CRETEIL;GESTIONNAIRE;0
1492;95;951;619;MNH  PONTOISE;GESTIONNAIRE;0
1493;96;161;516;MNAM RUELLE;GESTIONNAIRE;0
1494;96;291;516;MNAM BREST;GESTIONNAIRE;0
1495;96;292;516;MNAM QUIMPER;GESTIONNAIRE;0
1496;96;331;516;MNAM BORDEAUX;GESTIONNAIRE;0
1497;96;501;516;MNAM CHERBOURG;GESTIONNAIRE;0
1498;96;561;516;MNAM LORIENT;GESTIONNAIRE;0
1499;96;751;516;MNAM PARIS;GESTIONNAIRE;0
1500;96;781;516;MNAM PARIS;GESTIONNAIRE;0
1501;96;831;516;MNAM TOULON;GESTIONNAIRE;0
1502;96;911;516;MNAM PARIS;GESTIONNAIRE;0
1503;96;921;516;MNAM PARIS;GESTIONNAIRE;0
1504;96;931;516;MNAM PARIS;GESTIONNAIRE;0
1505;96;941;516;MNAM PARIS;GESTIONNAIRE;0
1506;96;951;516;MNAM PARIS;GESTIONNAIRE;0
1507;99;11;601;LMDE BOURG EN BRESSE;GESTIONNAIRE;0
1508;99;11;617;SMERRA BOURG EN BRESSE;GESTIONNAIRE;0
1509;99;21;604;INTERIALE MUTUELLE LILLE;GESTIONNAIRE;0
1510;99;21;617;SMENO LAON;GESTIONNAIRE;0
1511;99;22;604;INTERIALE MUTUELLE LILLE;GESTIONNAIRE;0
1512;99;22;617;SMENO ST QUENTIN;GESTIONNAIRE;0
1513;99;31;601;LMDE MOULINS;GESTIONNAIRE;0
1514;99;31;617;SMERRA MONTLUCON;GESTIONNAIRE;0
1515;99;61;601;LMDE NICE;GESTIONNAIRE;0
1516;99;61;617;MEP NICE;GESTIONNAIRE;0
1517;99;81;601;LMDE CHARLEVILLE;GESTIONNAIRE;0
1518;99;81;609;M.N.T.  ARDENNES;GESTIONNAIRE;0
1519;99;101;601;LMDE TROYES;GESTIONNAIRE;0
1520;99;111;601;LMDE CARCASSONNE;GESTIONNAIRE;0
1521;99;111;617;MEP NARBONNE;GESTIONNAIRE;0
1522;99;131;601;LMDE MARSEILLE;GESTIONNAIRE;0
1523;99;131;604;INTERIALE MUTUELLE LILLE;GESTIONNAIRE;0
1524;99;131;616;MUTUELLE DES MUNICIPAUX DE MARSEILLE;GESTIONNAIRE;0
1525;99;131;617;MEP MARSEILLE;GESTIONNAIRE;0
1526;99;141;601;LMDE CAEN;GESTIONNAIRE;0
1527;99;141;617;SMENO CALVADOS;GESTIONNAIRE;0
1528;99;161;601;LMDE ANGOULEME;GESTIONNAIRE;0
1529;99;161;617;SMECO ANGOULEME;GESTIONNAIRE;0
1530;99;171;601;LMDE LA ROCHELLE;GESTIONNAIRE;0
1531;99;171;617;SMECO LA ROCHELLE;GESTIONNAIRE;0
1532;99;181;601;LMDE BOURGES;GESTIONNAIRE;0
1533;99;181;617;SMECO BOURGES;GESTIONNAIRE;0
1534;99;191;601;LMDE CORREZE;GESTIONNAIRE;0
1535;99;202;601;LMDE BASTIA;GESTIONNAIRE;0
1536;99;211;601;LMDE DIJON;GESTIONNAIRE;0
1537;99;211;617;SMEREB DIJON;GESTIONNAIRE;0
1538;99;221;601;LMDE ST BRIEUC;GESTIONNAIRE;0
1539;99;221;617;SMEBA ST BRIEUC;GESTIONNAIRE;0
1540;99;251;601;LMDE BESANCON;GESTIONNAIRE;0
1541;99;251;617;SMEREB BESANCON;GESTIONNAIRE;0
1542;99;252;601;LMDE MONTBELIARD;GESTIONNAIRE;0
1543;99;252;617;SMEREB MONTBELIARD;GESTIONNAIRE;0
1544;99;261;601;LMDE VALENCE;GESTIONNAIRE;0
1545;99;261;617;SMERRA VALENCE;GESTIONNAIRE;0
1546;95;459;282;MGAT - CHARTRES;GESTIONNAIRE;0
1547;99;281;617;SMECO CHARTRES;GESTIONNAIRE;0
1548;99;291;601;LMDE BREST;GESTIONNAIRE;0
1549;99;291;617;SMEBA BREST;GESTIONNAIRE;0
1550;99;292;601;LMDE QUIMPER;GESTIONNAIRE;0
1551;99;292;617;SMEBA QUIMPER;GESTIONNAIRE;0
1552;99;301;601;LMDE NIMES;GESTIONNAIRE;0
1553;99;301;617;MEP NIMES;GESTIONNAIRE;0
1554;99;311;601;LMDE TOULOUSE;GESTIONNAIRE;0
1555;99;311;617;VITTAVI TOULOUSE;GESTIONNAIRE;0
1556;99;331;601;LMDE BORDEAUX;GESTIONNAIRE;0
1557;99;331;609;M.N.T.  GIRONDE;GESTIONNAIRE;0
1558;99;331;617;VITTAVI BORDEAUX;GESTIONNAIRE;0
1559;99;341;601;LMDE BEZIERS;GESTIONNAIRE;0
1560;99;341;617;MEP BEZIERS;GESTIONNAIRE;0
1561;99;342;601;LMDE MONTPELLIER;GESTIONNAIRE;0
1562;99;342;617;MEP MONTPELLIER;GESTIONNAIRE;0
1563;99;351;601;LMDE RENNES;GESTIONNAIRE;0
1564;99;351;617;SMEBA RENNES;GESTIONNAIRE;0
1565;99;361;601;LMDE  CHATEAUROUX;GESTIONNAIRE;0
1566;99;361;617;SMECO CHATEAUROUX;GESTIONNAIRE;0
1567;99;371;601;LMDE TOURS;GESTIONNAIRE;0
1568;99;371;617;SMECO TOURS;GESTIONNAIRE;0
1569;99;371;651;M.N.T. INDRE ET LOIRE;GESTIONNAIRE;0
1570;99;381;601;LMDE GRENOBLE;GESTIONNAIRE;0
1571;99;381;613;MUNICIPAUX DE GRENOBLE;GESTIONNAIRE;0
1572;99;381;617;SMERRA GRENOBLE;GESTIONNAIRE;0
1573;99;391;601;LMDE LONS LE SAUNIER;GESTIONNAIRE;0
1574;99;391;617;SMEREB LONS LE SAUNIER;GESTIONNAIRE;0
1575;99;411;601;LMDE BLOIS;GESTIONNAIRE;0
1576;99;411;617;SMECO BLOIS;GESTIONNAIRE;0
1577;99;421;601;LMDE ROANNE;GESTIONNAIRE;0
1578;99;421;617;SMERRA ROANNE;GESTIONNAIRE;0
1579;99;422;601;LMDE SAINT ETIENNE;GESTIONNAIRE;0
1580;99;422;617;SMERRA SAINT ETIENNE;GESTIONNAIRE;0
1581;99;441;601;LMDE NANTES;GESTIONNAIRE;0
1582;99;441;613;M.N.T. LOIRE ATLANTIQUE;GESTIONNAIRE;0
1583;99;441;617;SMEBA NANTES;GESTIONNAIRE;0
1584;99;451;601;LMDE ORLEANS;GESTIONNAIRE;0
1585;99;451;617;SMECO ORLEANS;GESTIONNAIRE;0
1586;99;491;601;LMDE ANGERS;GESTIONNAIRE;0
1587;99;491;617;SMEBA ANGERS;GESTIONNAIRE;0
1588;99;492;601;LMDE CHOLET;GESTIONNAIRE;0
1589;99;492;617;SMEBA CHOLET;GESTIONNAIRE;0
1590;99;501;601;LMDE SAINT LO;GESTIONNAIRE;0
1591;99;511;601;LMDE REIMS;GESTIONNAIRE;0
1592;99;511;617;MGEL REIMS;GESTIONNAIRE;0
1593;99;521;601;LMDE CHAUMONT;GESTIONNAIRE;0
1594;99;531;601;LMDE LAVAL;GESTIONNAIRE;0
1595;99;531;617;SMEBA LAVAL;GESTIONNAIRE;0
1596;99;541;601;LMDE LONGWY;GESTIONNAIRE;0
1597;99;541;604;INTERIALE MUTUELLE LILLE;GESTIONNAIRE;0
1598;99;541;617;MGEL LONGWY;GESTIONNAIRE;0
1599;99;542;601;LMDE NANCY;GESTIONNAIRE;0
