CPT_MIR_NUM;CPT_COP_NUM;CPT_CMU_COD;CPT_MIR_LIB;TEC_COL
6561211582279;656121158;;Prest.AT-MP - transports - autres presc. Spec. sal. -Gyn. Méd. et Obst.;0
6561211582280;656121158;;Prest.AT-MP - transports - autres presc. Spec. sal. -santé pub.et méd.sociale;0
6561211612120;656121161;;Prest.AT-MP - aut. prest. en nature -cures thermales presc. Spec. lib. -Réa médicale;0
6561211612134;656121161;;Prest.AT-MP - aut. prest. en nature -cures thermales presc. Spec. lib. -Gériatrie;0
6561211612179;656121161;;Prest.AT-MP - aut. prest. en nature -cures thermales presc. Spec. lib. -Gyn. Méd. et Obst.;0
6561211612180;656121161;;Prest.AT-MP - aut. prest. en nature -cures thermales presc. Spec. lib. -santé pub.et méd.sociale;0
6561211612220;656121161;;Prest.AT-MP - aut. prest. en nature -cures thermales presc. Spec. sal. -Réa médicale;0
65612114412220;6561211441;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. OQN clin. priv. presc. Spec. sal. -Réa médicale;0
65612114412234;6561211441;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. OQN clin. priv. presc. Spec. sal. -Gériatrie;0
65612114412279;6561211441;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. OQN clin. priv. presc. Spec. sal. -Gyn. Méd. et Obst.;0
65612114412280;6561211441;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. OQN clin. priv. presc. Spec. sal. -santé pub.et méd.sociale;0
656121144212120;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. deliv. phie offic. presc. Spec. lib. -Réa médicale;0
656121144212134;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. deliv. phie offic. presc. Spec. lib. -Gériatrie;0
656121144212179;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. deliv. phie offic. presc. Spec. lib. -Gyn. Méd. et Obst.;0
656121144212180;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. deliv. phie offic. presc.Spec.lib.-santé pub.et méd.sociale;0
656121144212220;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. deliv. phie offic. presc. Spec. sal. -Réa médicale;0
656121144212234;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. deliv. phie offic. presc. Spec. sal. -Gériatrie;0
656121144212279;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. deliv. phie offic. presc. Spec. sal. -Gyn. Méd. et Obst.;0
656121144212280;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext. deliv. phie offic.presc.Spec.sal.-santé pub.et méd.sociale;0
656121144222120;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext.  déliv. phie Mut. presc. Spec. lib. -Réa médicale;0
656121144222134;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext.  déliv. phie Mut. presc. Spec. lib. -Gériatrie;0
656121144222179;6561211442;;Prest.AT-MP-Autr.presc.-Orth. & Proth. ext.  déliv. phie Mut. presc. Spec. lib. -Gyn. Méd. et Obst.;0
6561211722179;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. lib. -Gyn. Méd. et Obst.;0
6561211722180;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. lib. -santé pub.et méd.sociale;0
6561211722220;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. sal. -Réa médicale;0
6561211722234;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. sal. -Gériatrie;0
6561211722279;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. sal. -Gyn. Méd. et Obst.;0
6561211722280;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. sal. -santé pub.et méd.sociale;0
656121218;656121218;;AT-MP- autres frais d'hosp.publ.et actes et consult.ext.et IVG;0
6561212181;6561212181;;AT-MP-autres frais d'hospîtalisation publique;0
65612121811;65612121811;;AT-MP-autres frais d'hosp.publique-conv.internationales;0
65612121818;65612121818;;AT-MP-autres frais d'hosp.publique - autres;0
6561212182;6561212182;;AT-MP-actes et consultations externes;0
65612121821;65612121821;;AT-MP-actes et consult.externes - conv.internationales;0
65612121828;65612121828;;AT-MP-actes et consult.externes - autres;0
656121238;656121238;;Prest.A.T.-autres dépenses des cliniques privées;0
6561212381;6561212381;;AT-MP-autres dépenses des cli.priv-conv.internationales;0
6561212382;6561212382;;AT-MP-autres dépenses des cli.priv.- USLD privées;0
6561212383;6561212383;;AT-MP-autres dép.des cli.priv-ETS sous stat.jurid.étranger;0
6561212388;6561212388;;AT-MP-autres dépenses des cli.priv.- autres;0
65631148;65631148;;Autres actions de dépistage;0
45562;45562;;RSI-système caisses pivots-Etablissements privés;0
455621;455621;;RSI-système caisses pivots-Ets privés - acomptes;0
455622;455622;;RSI-système caisses pivots-Ets privés - prest.liquidées;0
45563;45563;;Créances RSI-système caisses pivots-Ets privés;0
65611113518;65611113;;/Prescrits des autres;0
656111135181;65611113;;Prescrits par infirmières;0
6561111351811;65611113;;Prest.Mal. -Suppléments Médicaments déliv.phie d'offic.presc.Inf.lib.;0
6561111351812;65611113;;Prest.Mal. -Suppléments Médicaments déliv.phie d'offic.presc.Inf.sal;0
65611113528;65611113;;/Prescrits des autres;0
656111135281;65611113;;Prescrits par infirmières;0
6561111352811;65611113;;Prest.Mal. -Suppléments Médicaments déliv.phie Mut.presc.Inf.lib.;0
6561111352812;65611113;;Prest.Mal. -Suppléments Médicaments déliv.phie Mut.presc.Inf.sal.;0
65611113558;65611113;;/Prescrits des autres;0
656111135581;65611113;;Prescrits par infirmières;0
6561111355811;65611113;;Prest.Mal. -Suppléments Médicaments déliv.propharmaciens. presc.Inf.lib.;0
6561111355812;65611113;;Prest.Mal. -Suppléments Médicaments déliv.propharmaciens. presc.Inf.sal.;0
656111142218;656111142;;/Prescrits des autres;0
6561111422181;656111142;;Prescrits par infirmières;0
65611114221811;656111142;;Prest.Mal. -App. & Mat.trait. H. OQN déliv.phie d'offic.presc.Inf.lib.;0
65611114221812;656111142;;Prest.Mal. -App. & Mat.trait. H. OQN déliv.phie d'offic.presc.Inf.sal.;0
656111142228;656111142;;/Prescrits des autres;0
6561111422281;656111142;;Prescrits par infirmières;0
65611114222811;656111142;;Prest.Mal. -App.& Mat.trait. H. OQN déliv.phie Mut.presc.Inf.lib.;0
65611114222812;656111142;;Prest.Mal. -App.& Mat.trait. H. OQN déliv.phie Mut.presc.Inf.sal.;0
656111142238;656111142;;/Prescrits des autres;0
6561111422381;656111142;;Prescrits par infirmières;0
65611114223811;656111142;;Prest.Mal. -App.& Mat.trait. H. OQN déliv.phie Hosp.presc.Inf.lib.;0
65611114223812;656111142;;Prest.Mal. -App.& Mat.trait. H. OQN déliv.phie Hosp.presc.Inf.sal.;0
656111142248;656111142;;/Prescrits des autres;0
6561111422481;656111142;;Prescrits par infirmières;0
65611114224811;656111142;;Prest.Mal. -App.& Mat.trait. H. OQN déliv.Autre Fourn.presc.Inf.lib.;0
65611114224812;656111142;;Prest.Mal. -App.& Mat.trait. H. OQN déliv.Autre Fourn.presc.Inf.sal.;0
656111142258;656111142;;/Prescrits des autres;0
6561111422581;656111142;;Prescrits par infirmières;0
65611114225811;656111142;;Prest.Mal. -App.& Mat.trait. H. OQN déliv.propharmaciens.presc.Inf.lib.;0
65611114225812;656111142;;Prest.Mal. -App.& Mat.trait. H. OQN déliv.propharmaciens.presc.Inf.sal.;0
656111144218;6561111442;;/Prescrits des autres;0
6561111442181;6561111442;;Prescrits par infirmières;0
65611114421811;6561111442;;Prest.Mal. -Orth.& Proth.ext. déliv.phie d'offic.presc.Inf.lib.;0
65611114421812;6561111442;;Prest.Mal. -Orth.& Proth.ext. déliv.phie d'offic.presc.Inf.sal.;0
656111144228;6561111442;;/Prescrits des autres;0
6561111442281;6561111442;;Prescrits par infirmières;0
65611114422811;6561111442;;Prest.Mal. -Orth.& Proth.ext.déliv.phie Mut.presc.Inf.lib.;0
65611114422812;6561111442;;Prest.Mal. -Orth.& Proth.ext.déliv.phie Mut.presc.Inf.sal.;0
656111144238;6561111442;;/Prescrits des autres;0
6561111442381;6561111442;;Prescrits par infirmières;0
65611114423811;6561111442;;Prest.Mal. -Orth.& Proth.ext.déliv.phie Hosp.presc.Inf.lib.;0
65611114423812;6561111442;;Prest.Mal. -Orth.& Proth.ext.déliv.phie Hosp.presc.Inf.sal.;0
656111144248;6561111442;;/Prescrits des autres;0
6561111442481;6561111442;;Prescrits par infirmières;0
65611114424811;6561111442;;Prest.Mal. -Orth.& Proth.ext.déliv.Autre Fourn.presc.Inf.lib.;0
65611114424812;6561111442;;Prest.Mal. - Orth.& Proth.ext.déliv.Autre Fourn.presc.Inf.sal.;0
656111144258;6561111442;;/Prescrits des autres;0
6561111442581;6561111442;;Prescrits par infirmières;0
65611114425811;6561111442;;Prest.Mal. -Orth.& Proth.ext.déliv.propharmaciens.presc.Inf.lib.;0
65611114425812;6561111442;;Prest.Mal. -Orth.& Proth.ext.déliv.propharmaciens.presc.Inf.sal.;0
65611213518;65611213;;/Prescrits des autres;0
656112135181;65611213;;Prescrits par infirmières;0
6561121351811;65611213;;Prest.Mat. -Suppléments Médicaments déliv.phie d'offic.presc.Inf.lib.;0
65612114522280;6561211452;;Prest.AT-MP-Autr.presc. Prothèses internes   presc. Spec. sal. -santé pub.et méd.sociale;0
656121146212120;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie offic. presc. Spec. lib. -Réa médicale;0
656121146212134;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie offic. presc. Spec. lib. -Gériatrie;0
656121146212179;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie offic. presc. Spec. lib. -Gyn. Méd. et Obst.;0
656121146212180;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv.phie offic.presc.Spec.lib.-santé pub.et méd.sociale;0
656121146212220;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie offic. presc. Spec. sal. -Réa médicale;0
656121146212234;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie offic. presc. Spec. sal. -Gériatrie;0
656121146212279;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie offic. presc. Spec. sal. -Gyn. Méd. et Obst.;0
656121146212280;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys.Hors OQN déliv.phie offic.presc.Spec.sal.-santé pub.et méd.sociale;0
656121146222120;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie Mut. presc. Spec. lib. -Réa médicale;0
656121146222134;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie Mut. presc. Spec. lib. -Gériatrie;0
656121146222179;656121146;;Prest.AT-MP -Autr.presc.-Véhic Hand Phys. Hors OQN déliv. phie Mut. presc. Spec. lib. -Gyn. Méd. et Obst.;0
65611214222811;656112142;;Prest.Mat. -App.& Mat.trait. H. OQN déliv.phie Mut.presc.Inf.lib.;0
65611214222812;656112142;;Prest.Mat. -App.& Mat.trait. H. OQN déliv.phie Mut.presc.Inf.sal.;0
656112142238;656112142;;/Prescrits des autres;0
6561121422381;656112142;;Prescrits par infirmières;0
65611214223811;656112142;;Prest.Mat. -App. & Mat.trait. H. OQN déliv.phie Hosp.presc.Inf.lib.;0
65611214223812;656112142;;Prest.Mat. -App. & Mat.trait. H. OQN déliv.phie Hosp.presc.Inf.sal.;0
656112142248;656112142;;/Prescrits des autres;0
6561121422481;656112142;;Prescrits par infirmières;0
65611214224811;656112142;;Prest.Mat. -App. & Mat.trait. H.OQN déliv.Autre Fourn.presc.Inf.lib.;0
65611214224812;656112142;;Prest.Mat. -App. & Mat.trait. H.OQN déliv.Autre Fourn.presc.Inf.sal.;0
656112142258;656112142;;/Prescrits des autres;0
6561121422581;656112142;;Prescrits par infirmières;0
65611214225811;656112142;;Prest.Mat. -App. & Mat.trait. H.OQN déliv.propharmaciens.presc.Inf.lib.;0
65611214225812;656112142;;Prest.Mat. -App. & Mat.trait. H.OQN déliv.propharmaciens.presc.Inf.sal.;0
656112144218;6561121442;;/Prescrits des autres;0
6561121442181;6561121442;;Prescrits par infirmières;0
65611214421811;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.phie d'offic.presc.Inf.lib.;0
65611214421812;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.phie d'offic.presc.Inf.sal.;0
656112144228;6561121442;;/Prescrits des autres;0
6561121442281;6561121442;;Prescrits par infirmières;0
65611214422811;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.phie Mut.presc.Inf.lib.;0
65611214422812;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.phie Mut.presc.Inf.sal.;0
656112144238;6561121442;;/Prescrits des autres;0
6561121442381;6561121442;;Prescrits par infirmières;0
65611214423811;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.phie Hosp.presc.Inf.lib.;0
65611214423812;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.phie Hosp.presc.Inf.sal.;0
656112144248;6561121442;;/Prescrits des autres;0
6561121442481;6561121442;;Prescrits par infirmières;0
65611214424811;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.Autre Fourn.presc.Inf.lib.;0
65611214424812;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.Autre Fourn.presc.Inf.sal.;0
656112144258;6561121442;;/Prescrits des autres;0
6561121442581;6561121442;;Prescrits par infirmières;0
65611214425811;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.propharmaciens.presc.Inf.lib.;0
65611214425812;6561121442;;Prest.Mat. -Orth. & Proth.ext.déliv.propharmaciens.presc.Inf.sal.;0
6561121535812;65611213;;Prest.Mat. -Suppléments Médicaments déliv.propharmaciens.presc.Inf.sal.;0
65612113518;65612113;;/Prescrits des autres;0
656121135181;65612113;;Prescrits par infirmières;0
6561211351811;65612113;;Prest.AT. -Suppléments Médicaments déliv.phie d'offic.presc.Inf.lib.;0
6561211351812;65612113;;Prest.AT. -Suppléments Médicaments déliv.phie d'offic.presc.Inf.sal.;0
65612113528;65612113;;/Prescrits des autres;0
656121135281;65612113;;Prescrits par infirmières;0
6561211352811;65612113;;Prest.AT. -Suppléments Médicaments déliv.phie Mut.presc.Inf.lib.;0
6561211352812;65612113;;Prest.AT. -Suppléments Médicaments déliv.phie Mut.presc.Inf.sal.;0
65612113558;65612113;;/Prescrits des autres;0
656121135581;65612113;;Prescrits par infirmières;0
6561211355811;65612113;;Prest.AT. -Suppléments Médicaments déliv.propharmaciens.presc.Inf.lib.;0
6561211355812;65612113;;Prest.AT. -Suppléments Médicaments déliv.propharmaciens.presc.Inf.sal.;0
656121142218;656121142;;/Prescrits des autres;0
6561211422181;656121142;;Prescrits par infirmières;0
65612114221811;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.phie d'offic.presc.Inf.lib.;0
65612114221812;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.phie d'offic.presc.Inf.sal.;0
656121142228;656121142;;/Prescrits des autres;0
6561211422281;656121142;;Prescrits par infirmières;0
65612114222811;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.phie Mut.presc.Inf.lib.;0
65612114222812;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.phie Mut.presc.Inf.sal.;0
656121142238;656121142;;/Prescrits des autres;0
6561211422381;656121142;;Prescrits par infirmières;0
65612114223811;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.phie Hosp.presc.Inf.lib.;0
65612114223812;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.phie Hosp.presc.Inf.sal.;0
656121142248;656121142;;/Prescrits des autres;0
6561211422481;656121142;;Prescrits par infirmières;0
65612114224811;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.Autre Fourn.presc.Inf.lib.;0
65612114224812;656121142;;prest.AT. -App. & Mat.trait. H.OQN déliv.Autre Fourn.presc.Inf.sal.;0
656121142258;656121142;;/Prescrits des autres;0
6561211422581;656121142;;Prescrits par infirmières;0
65612114225811;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.propharmaciens.presc.Inf.lib.;0
65612114225812;656121142;;Prest.AT. -App. & Mat.trait. H.OQN déliv.propharmaciens.presc.Inf.sal.;0
656121144218;6561211442;;/Prescrits des autres;0
6561211442181;6561211442;;Prescrits par infirmières;0
65612114421811;6561211442;;Prest.AT. -Orth. & Proth.ext.déliv.phie d'offic.presc.Inf.lib.;0
65612114421812;6561211442;;Prest.AT. -Orth. & Proth.ext.déliv.phie d'offic.presc.Inf.sal.;0
656121144228;6561211442;;/Prescrits des autres;0
6561211442281;6561211442;;Prescrits par infirmières;0
65612114422811;6561211442;;Prest.AT. -Orth. & Proth.ext.déliv.phie Mut.presc.Inf.lib.;0
65612114422812;6561211442;;Prest.AT. -Orth. & Proth.ext.déliv.phie Mut.presc.Inf.sal.;0
656121144238;6561211442;;/Prescrits des autres;0
6561211442381;6561211442;;Prescrits par infirmières;0
65612114423811;6561211442;;Prest.AT. -Orth. & Proth.ext.déliv.phie Hosp.presc.Inf.lib.;0
65612114423812;6561211442;;Prest.AT. -Orth. & Proth.ext.déliv.phie Hosp.presc.Inf.sal.;0
656121144248;6561211442;;/Prescrits des autres;0
6561211442481;6561211442;;Prescrits par infirmières;0
65612114424811;6561211442;;PrestAT. -Orth. & Proth.ext.déliv.Autre Fourn.presc.Inf.lib.;0
65612114424812;6561211442;;Prest.AT. -Orth. & Proth.ext.déliv.Autre Fourn.presc.Inf.sal.;0
656121144258;6561211442;;/Prescrits de autres;0
6561211442581;6561211442;;Prescrits par infirmières;0
6561211612234;656121161;;Prest.AT-MP - aut. prest. en nature -cures thermales presc. Spec. sal. -Gériatrie;0
6561211612279;656121161;;Prest.AT-MP - aut. prest. en nature -cures thermales presc. Spec. sal. -Gyn. Méd. et Obst.;0
6561211612280;656121161;;Prest.AT-MP - aut. prest. en nature -cures thermales presc. Spec. sal. -santé pub.et méd.sociale;0
6561211712120;65612117;;Prest.AT-MP -I.J. -cures thermales presc. Spec. lib. -Réa médicale;0
6561211712134;65612117;;Prest.AT-MP -I.J. -cures thermales presc. Spec. lib. -Gériatrie;0
6561211712179;65612117;;Prest.AT-MP -I.J. -cures thermales presc. Spec. lib. -Gyn. Méd. et Obst.;0
6561211712180;65612117;;Prest.AT-MP -I.J. -cures thermales presc. Spec. lib. -santé pub.et méd.sociale;0
6561211712220;65612117;;Prest.AT-MP -I.J. -cures thermales presc. Spec. sal. -Réa médicale;0
6561211712234;65612117;;Prest.AT-MP -I.J. -cures thermales presc. Spec. sal. -Gériatrie;0
6561211712279;65612117;;Prest.AT-MP -I.J. -cures thermales presc. Spec. sal. -Gyn. Méd. et Obst.;0
6561211712280;65612117;;Prest.AT-MP -I.J. -cures thermales presc. Spec. sal. -santé pub.et méd.sociale;0
6561211722120;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. lib. -Réa médicale;0
6561211722134;65612117;;Prest.AT-MP -I.J. - autres que cures thermales presc. Spec. lib. -Gériatrie;0
656111114121812;65611111412;1C;Prest. Mal. Hon. paramédic. infirmier sal. Med. lib. presc.autres-inf. sal.;0
6561111141228;65611111412;1C;/Prescrits des autres;0
65611111412281;65611111412;1C;Prescrits par infirmières;0
656111114122811;65611111412;1C;Prest. Mal. Hon. paramédic. infirmier sal. S.F. lib. presc.autres-inf. lib.;0
656111114122812;65611111412;1C;Prest. Mal. Hon. paramédic. infirmier sal. S.F. lib. presc.autres-inf. sal.;0
6561111141238;65611111412;1C;/Prescrits des autres;0
65611111412381;65611111412;1C;Prescrits par infirmières;0
656111114123811;65611111412;1C;Prest. Mal. Hon. paramédic. infirmier sal. cent. santé presc.autres-inf. lib.;0
656111114123812;65611111412;1C;Prest. Mal. Hon. paramédic. infirmier sal. cent. santé presc.autres-inf. sal.;0
6561111141248;65611111412;1C;/Prescrits des autres;0
65611111412481;65611111412;1C;Prescrits par infirmières;0
656111114124811;65611111412;1C;Prest. Mal. Hon. paramédic. infirmier sal. autres presc.autres-inf. lib.;0
656111114124812;65611111412;1C;Prest. Mal. Hon. paramédic. infirmier sal. autres presc.autres-inf. sal.;0
656111137118;65611113;1E1;Prest.Mal. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres;0
6561111371182;65611113;1E1;Prest.Mal. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres / prescrits par pharmaciens;0
656111137128;65611113;1E1;Prest.Mal. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres;0
6561111371282;65611113;1E1;Prest.Mal. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres / prescrits par pharmaciens;0
656111137138;65611113;1E1;Prest.Mal. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres;0
6561111371382;65611113;1E1;Prest.Mal. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres / prescrits par pharmaciens;0
656111137158;65611113;1E1;Prest.Mal. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres;0
6561111371582;65611113;1E1;Prest.Mal. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres / prescrits par pharmaciens;0
656112114118;65611211411;;/Prescrits des autres;0
6561121141181;65611211411;;Prescrits par infirmières;0
65611211411811;65611211411;;Prest. Mat Hon. paramédic. infirmier lib. presc.autres-inf. lib.;0
65611211411812;65611211411;;Prest. Mat Hon. paramédic. infirmier lib. presc.autres-inf. sal.;0
6561121141218;65611211412;;/Prescrits des autres;0
65611211412181;65611211412;;Prescrits par infirmières;0
656112114121811;65611211412;;Prest. Mat Hon. paramédic.-infirmier sal.  Med. lib. presc.autres-inf. lib.;0
656112114121812;65611211412;;Prest. Mat Hon. paramédic.-infirmier sal.  Med. lib. presc.autres-inf. sal.;0
6561121141228;65611211412;;/Prescrits des autres;0
65611211412281;65611211412;;Prescrits par infirmières;0
656112114122811;65611211412;;Prest. Mat Hon. paramédic. infirmier sal.  S.F. lib. presc.autres-inf. lib.;0
656112114122812;65611211412;;Prest. Mat Hon. paramédic. infirmier sal.  S.F. lib. presc.autres-inf. sal.;0
6561121141238;65611211412;1C;/Prescrits des autres;0
65611211412381;65611211412;1C;Prescrits par infirmières;0
656112114123811;65611211412;1C;Prest. Mat Hon. paramédic. infirmier sal.  centre de santé presc.autres-inf. lib.;0
656112114123812;65611211412;1C;Prest. Mat Hon. paramédic. infirmier sal.  centre de santé presc.autres-inf. sal.;0
6561121141248;65611211412;1C;/Prescrits des autres;0
65611211412481;65611211412;1C;Prescrits par infirmières;0
656112114124811;65611211412;1C;Prest. Mat Hon. paramédic. infirmier sal.  autres presc.autres-inf. lib.;0
656112114124812;65611211412;1C;Prest. Mat Hon. paramédic. infirmier sal.  autres presc.autres-inf. sal.;0
656112137118;65611213;1E1;Prest. Mater. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres;0
6561121371182;65611213;1E1;Prest. Mater. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres / prescrits par pharmaciens;0
656112137128;65611213;1E1;Prest. Mater. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres;0
6561121371282;65611213;1E1;Prest. Mater. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres / prescrits par pharmaciens;0
656112137138;65611213;1E1;Prest. Mater. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres;0
6561121371382;65611213;1E1;Prest. Mater. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres / prescrits par pharmaciens;0
656112137158;65611213;1E1;Prest. Mater. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres;0
6561121371582;65611213;1E1;Prest. Mater. - Médicaments - Vaccins anti-grip. /  Avec prescripteur autres / prescrits par pharmaciens;0
6563114111;6563114111;;Frais de gestion dépistage cancer colo-rectal;0
6563114112;6563114112;;Rémunération des professionnels de santé;0
6563114121;6563114121;;Frais de gestion dépistage cancer du sein;0
6563114122;6563114122;;Rémunération des professionnels de santé;0
457312;457312;;Aide Médicale Etat;0
4573121;4573121;;Aide Médicale Etat-Soins de ville;0
45731212;45731212;;AME - SDV-Hono.dentaires;0
45731213;45731213;;AME - SDV-Hono.Auxiliaires médicaux;0
45731214;45731214;;AME - SDV-Médicaments et dispositifs médicaux;0
45731215;45731215;;AME - SDV-Frais d'analyse de biologie médicale;0
45731216;45731216;;AME - SDV-Frais de transport;0
45731217;45731217;;AME - SDV-Hono.Secteur public;0
4573122;4573122;;Aide Médicale Etat-Etablissements;0
45731221;45731221;;AME-Etablissements privés;0
45731222;45731222;;AME-Etablissements médico-sociaux;0
45731223;45731223;;AME-Etablissements publics-Autres frais d'hospitalisation;0
45731224;45731224;;AME-Etablissements publics-Honoraires;0
45731225;45731225;;AME-Etablissements publics-forfaits journaliers;0
45731226;45731226;;AME-Etablissements-IVG;0
6561111177;6561111177;;Forfait  d'adhésion zone déficitaire;0
6561111178;6561111178;;Contrats Autres;0
65611111781;65611111781;;Contrats - Infirmiers;0
65611111782;65611111782;;Contrats - masseurs - kinésithérapeutes;0
65611111783;65611111783;;Contrats - orthophonistes;0
65611111784;65611111784;;Contrats - orthoptistes;0
65611111787;65611111787;;Contrats - dentistes;0
656111124;656111124;;Contrats des laboratoires;0
6561111241;6561111241;;Contrats des laboratoires - CBP;0
6561111242;6561111242;;Contrats des laboratoires - CSP;0
6561111383;6561111383;1E1;Permanence pharmaceutique;0
6561111682;6561111682;1I;Autres prestations en nature - Soins à l'étranger;0
65611118;65611118;1I;Prestations exécutées en ville - Conventions Internationales;0
6561112211;6561112211;1H;IME;0
6561112212;6561112212;1H;ITEP;0
6561121351812;65611213;;Prest.Mat. -Suppléments Médicaments déliv.phie d'offic.presc.Inf.sal.;0
65611213528;65611213;;/Prescrits des autres;0
656112135281;65611213;;Prescrits par infirmières;0
6561121352811;65611213;;Prest.Mat. -Suppléments Médicaments déliv.phie Mut.presc.Inf.lib.;0
6561121352812;65611213;;Prest.Mat. -Suppléments Médicaments déliv. Phie Mut.presc.Inf.sal.;0
65611213558;65611213;;/Prescrits des autres;0
656112135581;65611213;;Prescrits par infirmières;0
6561121355811;65611213;;Prest.Mat. -Suppléments Médicaments déliv.propharmaciens.presc.Inf.lib.;0
656112142218;656112142;;/Prescrits des autres;0
6561121422181;656112142;;Prescrits par infirmières;0
65611214221811;656112142;;Prest.Mat. -App. & Mat.trait. H. OQN déliv.phie d'offic.presc.Inf.lib.;0
65611214221812;656112142;;Prest.Mat. -App. & Mat.trait. H. OQN déliv.phie d'offic.presc.Inf.sal.;0
656112142228;656112142;;/Prescrits des autres;0
6561121422281;656112142;;Prescrits par infirmières;0
65611218;65611218;1I;Prestations éxécutées en ville - Conventions Internationales;0
6561122211;6561122211;1H;IME;0
6561122212;6561122212;1H;ITEP;0
6561122213;6561122213;1H;Etablissements Polyhandicapés;0
6561122218;6561122218;1H;Autres Etablissements;0
6561122221;6561122221;1H;MAS;0
6561122228;6561122228;1H;Autres Etablissements;0
6561122281;6561122281;1H;Autres Prest. médico-sociales - Conventions Internationales;0
6561122288;6561122288;1H;Autres Prest. médico-sociales - Autres;0
6561211177;6561211177;;Forfait d'adhésion zone déficitaire;0
6561211178;6561211178;;Contrats Autres;0
65612111781;65612111781;;Contrats -Infirmiers;0
65612111782;65612111782;;Contrats - masseurs kinésithérapeutes;0
65612111783;65612111783;;Contrats - Orthophonistes;0
65612111784;65612111784;;Contrats - Orthoptistes;0
65612111787;65612111787;;Contrats - dentistes;0
